sample_id	model	auroc	auprc
FFPE-Liver-Tumoral_B00GXDO	mobsnvf	0.960085413929039	0.384257440708263
FFPE-Liver-Tumoral_B00GXDO	vafsnvf	0.391920798595875	0.00569058881725787
FFPE-Liver-Tumoral_B00GXDO	sobdetector	0.815511755712642	0.0236947953731221
FFPE-Liver-Tumoral_B00GXDO	gatk-obmm	0.50642251981414	0.00687379708551063
