sample_id	model	auroc	auprc
FFPE-Colon-Tumoral_B00GXHK	mobsnvf	0.961365223070509	0.733684071630077
FFPE-Colon-Tumoral_B00GXHK	vafsnvf	0.387565958598296	0.0737533717358629
FFPE-Colon-Tumoral_B00GXHK	sobdetector	0.836038358881742	0.167541403913282
FFPE-Colon-Tumoral_B00GXHK	gatk-obmm	0.499999999999981	0.0427292687046136
