sample_id	model	auroc	auprc
FFPE-Colon-Tumoral_B00GXHL	mobsnvf	0.942654705613742	0.855807701991693
FFPE-Colon-Tumoral_B00GXHL	vafsnvf	0.296072988378118	0.119559040083115
FFPE-Colon-Tumoral_B00GXHL	sobdetector	0.84182178955907	0.271573831379958
FFPE-Colon-Tumoral_B00GXHL	gatk-obmm	0.500000000000002	0.0787479406919274
