sample_id	model	auroc	auprc
FFPE-Liver-Tumoral_B00GXDP	mobsnvf	0.981446082893379	0.428825249948381
FFPE-Liver-Tumoral_B00GXDP	vafsnvf	0.309304796599879	0.00637782423191898
FFPE-Liver-Tumoral_B00GXDP	sobdetector	0.8270886410821	0.0286514794490478
FFPE-Liver-Tumoral_B00GXDP	gatk-obmm	0.493531164390425	0.00724623835648063
